,loss,recall,val_loss,val_recall
0,0.6893757581710815,0.4583333333333333,0.6851452589035034,0.24875356125356127
1,0.587997317314148,0.3392857142857143,0.7461702823638916,0.24875356125356127
2,0.6210271120071411,0.3392857142857143,0.7871048450469971,0.24875356125356127
3,0.6220276951789856,0.3392857142857143,0.7829852104187012,0.24875356125356127
4,0.6268819570541382,0.3392857142857143,0.7553240060806274,0.24875356125356127
5,0.6110349893569946,0.3392857142857143,0.7242094278335571,0.24875356125356127
6,0.6047108769416809,0.3392857142857143,0.699074923992157,0.24875356125356127
7,0.5934144854545593,0.3392857142857143,0.6826107501983643,0.24875356125356127
8,0.5774600505828857,0.3392857142857143,0.6752566695213318,0.24875356125356127
9,0.558063268661499,0.3392857142857143,0.6738521456718445,0.3540390550807217
10,0.5444373488426208,0.3392857142857143,0.6753352880477905,0.5398902794736129
11,0.545984148979187,0.3392857142857143,0.6757866144180298,0.6042156146322815
12,0.5341466665267944,0.3392857142857143,0.6740043759346008,0.6378360451277119
13,0.5102863311767578,0.6071428571428571,0.664308488368988,0.6585224703280258
14,0.5173012614250183,0.6181318681318682,0.6461947560310364,0.6276570780043002
15,0.5164822340011597,0.6181318681318682,0.6268247961997986,0.5418400015622238
16,0.49212801456451416,0.6309523809523809,0.614034116268158,0.5423415062303951
17,0.4738572835922241,0.6309523809523809,0.6077261567115784,0.580908160769272
18,0.46869587898254395,0.6309523809523809,0.603460431098938,0.5875624632569078
19,0.4646430015563965,0.5733766233766234,0.5978444218635559,0.5988439287050399
20,0.4492734670639038,0.5733766233766234,0.5874424576759338,0.6255493220771
21,0.4446409344673157,0.530952380952381,0.5748161673545837,0.644641726586171
22,0.4291386902332306,0.530952380952381,0.5643532276153564,0.6523063356396689
23,0.4147791862487793,0.5595238095238095,0.5586519837379456,0.6512591575091574
24,0.40080296993255615,0.8166666666666667,0.5537516474723816,0.6512591575091574
25,0.40033191442489624,0.8166666666666667,0.5500494837760925,0.6528405236738569
26,0.41165032982826233,0.530952380952381,0.5398270487785339,0.6624398492454047
27,0.38488197326660156,0.8452380952380952,0.5263062119483948,0.6850088440366217
28,0.37464338541030884,0.8452380952380952,0.5171939730644226,0.7635702517646963
29,0.3652079105377197,0.8452380952380952,0.5121384859085083,0.774958606208606
30,0.3483659029006958,0.8452380952380952,0.5087757110595703,0.7539899914899914
31,0.34332022070884705,0.8452380952380952,0.5048689246177673,0.7614047475158584
32,0.3434387445449829,0.8166666666666667,0.5006787180900574,0.793682115209893
33,0.33099478483200073,0.8452380952380952,0.49848148226737976,0.8080621538954874
34,0.3049434423446655,0.8452380952380952,0.4919632077217102,0.7821962245573357
35,0.32078638672828674,0.8452380952380952,0.4883374571800232,0.77475217683551
36,0.3204984664916992,0.8166666666666667,0.48674601316452026,0.8018655983933763
37,0.316190630197525,0.875,0.4885328710079193,0.809888850861073
38,0.29616400599479675,0.875,0.4841190278530121,0.8116232019009798
39,0.2925991117954254,0.875,0.4811307489871979,0.7975040648651761
