,loss,recall,val_loss,val_recall
0,0.7935431003570557,0.22767857142857142,0.6984331011772156,0.24884259259259262
1,0.5675395131111145,0.8333333333333334,0.6938266158103943,0.24884259259259262
2,0.38444072008132935,0.8809523809523809,0.6905491948127747,0.24884259259259262
3,0.23517408967018127,0.9642857142857143,0.6875267624855042,0.24884259259259262
4,0.18452754616737366,1.0,0.6834573745727539,0.24884259259259262
5,0.16193541884422302,1.0,0.6759520173072815,0.24884259259259262
6,0.1385379135608673,1.0,0.6638301014900208,0.2631655092592593
7,0.10628272593021393,1.0,0.6347736120223999,0.34194775132275135
8,0.09241244196891785,1.0,0.5927424430847168,0.8338679453262785
9,0.07855670899152756,1.0,0.5452384948730469,0.9607516133557801
10,0.06557037681341171,1.0,0.49188047647476196,0.969292378146545
11,0.056488361209630966,1.0,0.4396170675754547,0.9599855198813532
12,0.04818399250507355,1.0,0.39239659905433655,0.9599607182940516
13,0.041005685925483704,1.0,0.3295251131057739,0.9868493967452301
14,0.03612636402249336,1.0,0.25569042563438416,0.9962190587190586
15,0.031109509989619255,1.0,0.23249827325344086,0.9849616432949766
16,0.027555691078305244,1.0,0.2001517117023468,0.9864276926776926
17,0.02453494444489479,1.0,0.1520313024520874,0.9947530093363426
18,0.02147316187620163,1.0,0.12532392144203186,0.9955246142746143
19,0.019353866577148438,1.0,0.10480312258005142,0.9962190587190586
20,0.01763027533888817,1.0,0.08001939207315445,0.9967872405372407
21,0.016060611233115196,1.0,0.06272123008966446,0.998015873015873
22,0.014808224514126778,1.0,0.05433899536728859,0.9973214285714287
23,0.013634100556373596,1.0,0.047531526535749435,0.9973214285714287
24,0.01263150479644537,1.0,0.03900706768035889,0.9973214285714287
25,0.011837014928460121,1.0,0.03270551562309265,0.998015873015873
26,0.011106763035058975,1.0,0.03003077767789364,0.998015873015873
27,0.010398919694125652,1.0,0.027096660807728767,0.998015873015873
28,0.009782517328858376,1.0,0.02449062466621399,0.998015873015873
29,0.009293124079704285,1.0,0.02364768460392952,0.998015873015873
30,0.008834687992930412,1.0,0.024812886491417885,0.9970238095238096
31,0.008421431295573711,1.0,0.025804011151194572,0.9960317460317462
32,0.008049758151173592,1.0,0.02414650283753872,0.9960317460317462
33,0.0076927924528717995,1.0,0.021487783640623093,0.9970238095238096
34,0.007366805803030729,1.0,0.020151212811470032,0.9970238095238096
35,0.007086960598826408,1.0,0.020326195284724236,0.9960317460317462
36,0.006820454262197018,1.0,0.021185003221035004,0.9952601410934745
37,0.006567040923982859,1.0,0.021561166271567345,0.9952601410934745
38,0.006331726908683777,1.0,0.02120591513812542,0.9952601410934745
39,0.006114738527685404,1.0,0.020900586619973183,0.9952601410934745
40,0.005915326066315174,1.0,0.020433347672224045,0.9952601410934745
41,0.005727924406528473,1.0,0.019543765112757683,0.9952601410934745
42,0.005548692308366299,1.0,0.018845578655600548,0.9952601410934745
43,0.005379972048103809,1.0,0.018650151789188385,0.9952601410934745
44,0.005220289807766676,1.0,0.01837294176220894,0.9952601410934745
45,0.0050688236951828,1.0,0.018006471917033195,0.9952601410934745
46,0.004924763459712267,1.0,0.01784161850810051,0.9952601410934745
47,0.004788251593708992,1.0,0.017894962802529335,0.9952601410934745
48,0.004659038968384266,1.0,0.01801125332713127,0.9952601410934745
49,0.004534811247140169,1.0,0.017921164631843567,0.9952601410934745
50,0.004415807314217091,1.0,0.017860211431980133,0.9952601410934745
51,0.004302827641367912,1.0,0.017917919903993607,0.9952601410934745
52,0.004194790031760931,1.0,0.017861364409327507,0.9952601410934745
53,0.004091023467481136,1.0,0.017566977068781853,0.9952601410934745
54,0.003991457633674145,1.0,0.01739651709794998,0.9952601410934745
55,0.00389603478834033,1.0,0.017519021406769753,0.9952601410934745
56,0.003803873434662819,1.0,0.01776845008134842,0.9952601410934745
57,0.0037149284034967422,1.0,0.01795492321252823,0.9952601410934745
58,0.003629249520599842,1.0,0.01810898818075657,0.9952601410934745
59,0.0035455822944641113,1.0,0.01823830045759678,0.9952601410934745
60,0.003462580731138587,1.0,0.018346311524510384,0.9952601410934745
61,0.0033850311301648617,1.0,0.01834271475672722,0.9952601410934745
62,0.0033054896630346775,1.0,0.018153687939047813,0.9952601410934745
63,0.00323446374386549,1.0,0.017821822315454483,0.9952601410934745
64,0.0031685575377196074,1.0,0.017458897083997726,0.9952601410934745
65,0.0031011560931801796,1.0,0.017373021692037582,0.9952601410934745
66,0.0030363216064870358,1.0,0.017602823674678802,0.9952601410934745
67,0.0029752273112535477,1.0,0.017781734466552734,0.9952601410934745
68,0.002914620563387871,1.0,0.017485585063695908,0.9952601410934745
69,0.0028568131383508444,1.0,0.017231056466698647,0.9952601410934745
70,0.00280064158141613,1.0,0.01743488758802414,0.9952601410934745
71,0.002746010199189186,1.0,0.017616750672459602,0.9952601410934745
72,0.0026932614855468273,1.0,0.017380276694893837,0.9952601410934745
73,0.0026416094042360783,1.0,0.01696307398378849,0.9952601410934745
74,0.002591742668300867,1.0,0.016888102516531944,0.9952601410934745
75,0.002542599570006132,1.0,0.016971368342638016,0.9952601410934745
76,0.002491947263479233,1.0,0.016847293823957443,0.9952601410934745
77,0.002436939626932144,1.0,0.01663283444941044,0.9952601410934745
78,0.002403997117653489,1.0,0.01669131964445114,0.9952601410934745
79,0.0023537210654467344,1.0,0.016925565898418427,0.9952601410934745
80,0.002312513068318367,1.0,0.017356185242533684,0.9952601410934745
81,0.002274125814437866,1.0,0.017617059871554375,0.9952601410934745
82,0.002233094535768032,1.0,0.017405571416020393,0.9952601410934745
83,0.00218705995939672,1.0,0.017142176628112793,0.9952601410934745
84,0.002142971847206354,1.0,0.017403723672032356,0.9952601410934745
85,0.0020951400510966778,1.0,0.017741477116942406,0.9944885361552029
86,0.0020842128433287144,1.0,0.017082378268241882,0.9952601410934745
87,0.0020173792727291584,1.0,0.016181858256459236,0.9952601410934745
88,0.0019839643500745296,1.0,0.016316959634423256,0.9952601410934745
89,0.0019538640044629574,1.0,0.017098641023039818,0.9952601410934745
90,0.001922132563777268,1.0,0.017664039507508278,0.9944885361552029
91,0.001883374061435461,1.0,0.017219269648194313,0.9944885361552029
92,0.0018589763203635812,1.0,0.016548270359635353,0.9952601410934745
93,0.0018230595160275698,1.0,0.016756536439061165,0.9952601410934745
94,0.0017924155108630657,1.0,0.017711637541651726,0.9944885361552029
95,0.0017624630127102137,1.0,0.018353978171944618,0.9944885361552029
96,0.001738681923598051,1.0,0.017852570861577988,0.9944885361552029
97,0.0017054115887731314,1.0,0.017143024131655693,0.9952601410934745
98,0.0016763944877311587,1.0,0.01708255335688591,0.9952601410934745
