,loss,recall,val_loss,val_recall
0,1.6363800764083862,0.20572916666666663,1.3639297485351562,0.20380906647528998
1,1.5335869789123535,0.3984375,1.2757540941238403,0.58721926713948
2,1.4364012479782104,0.6236979166666666,1.2198125123977661,0.581781914893617
3,1.3173367977142334,0.55078125,1.1379024982452393,0.5808510638297872
4,1.2025303840637207,0.55078125,1.1148003339767456,0.5846926713947991
5,1.1193302869796753,0.56640625,0.8761914968490601,0.581781914893617
6,1.0763882398605347,0.58203125,1.5524829626083374,0.3108615232285445
7,1.0470311641693115,0.56640625,1.0783077478408813,0.581781914893617
8,1.0324146747589111,0.56640625,1.0534558296203613,0.581781914893617
9,1.022788166999817,0.56640625,0.8664757609367371,0.6364530563998657
10,1.0180602073669434,0.55078125,0.846039354801178,0.5829639479905437
11,1.0178089141845703,0.55078125,0.8856205344200134,0.5847369976359338
12,1.0145930051803589,0.55078125,0.8740701079368591,0.5841459810874705
13,1.0130443572998047,0.55078125,0.8251777291297913,0.7063418696486075
14,1.0126396417617798,0.56640625,0.8322170972824097,0.6495567375886532
15,1.013707160949707,0.56640625,0.9652557969093323,0.44240427224469786
16,1.01117742061615,0.56640625,0.8241561055183411,0.7118654214842167
17,1.0123350620269775,0.56640625,1.1811907291412354,0.5877068557919622
18,1.0118975639343262,0.55078125,1.034641146659851,0.5829639479905437
19,1.007975697517395,0.55078125,0.8313614130020142,0.6124831138129013
20,1.0117555856704712,0.51953125,1.2195993661880493,0.581781914893617
21,1.010144829750061,0.56640625,0.9939649701118469,0.581781914893617
22,1.005171775817871,0.55078125,0.8081566691398621,0.6702541179269912
23,1.0055413246154785,0.55078125,0.804230809211731,0.5912529550827424
24,1.004455804824829,0.51953125,0.8063379526138306,0.5947990543735228
25,1.0054302215576172,0.51953125,0.8162888288497925,0.6608804078440613
26,1.0048816204071045,0.55078125,0.7895583510398865,0.5968676122931444
27,1.0067532062530518,0.55078125,0.8309199213981628,0.7098336428478276
28,1.0032768249511719,0.56640625,0.8663862943649292,0.5829639479905437
29,1.0024241209030151,0.53515625,0.7501686811447144,0.7061736702029267
30,1.0114370584487915,0.55078125,0.9147929549217224,0.581781914893617
